StartTime: 2020-08-19 09:01:41.537
address	Time(s)	ChipTime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(degC)	hx	hy	hz 
0x50	 09:13:00.661	 2020-08-17 16:10:56.250	0.0151	0.1240	0.9927	2.5024	-3.1128	1.7700	7.1136	-2.9443	-64.6051	47.55	-34	6	4 
0x50	 09:13:00.704	 2020-08-17 16:10:56.350	0.0205	0.1318	1.0005	1.3428	-3.2959	1.9531	7.3169	-3.1641	-65.4236	47.53	-32	5	2 
0x50	 09:13:00.826	 2020-08-17 16:10:56.450	0.0254	0.1362	1.0063	0.0000	-3.2959	2.0752	7.4158	-3.4058	-66.2256	47.55	-35	4	0 
0x50	 09:13:00.992	 2020-08-17 16:10:56.550	0.0298	0.1421	1.0151	-1.2817	-3.2349	2.2583	7.3828	-3.6420	-66.8683	47.55	-29	4	-1 
0x50	 09:13:01.003	 2020-08-17 16:10:56.650	0.0313	0.1504	1.0186	-2.6245	-2.9907	2.2583	7.2455	-3.8617	-67.6923	47.53	-37	5	-1 
0x50	 09:13:01.182	 2020-08-17 16:10:56.750	0.0288	0.1548	1.0298	-3.9063	-2.5635	2.1973	7.0038	-4.0430	-68.4338	47.50	-33	4	0 
0x50	 09:13:01.203	 2020-08-17 16:10:56.850	0.0234	0.1621	1.0405	-5.1270	-2.1973	2.0752	6.6797	-4.1638	-69.1370	47.50	-37	4	1 
0x50	 09:13:01.418	 2020-08-17 16:10:56.950	0.0239	0.1675	1.0483	-5.9204	-1.7090	1.7090	6.2787	-4.2188	-69.6368	47.47	-37	9	0 
0x50	 09:13:01.418	 2020-08-17 16:10:57.050	0.0215	0.1660	1.0508	-6.7139	-1.0986	1.2207	5.8282	-4.2078	-70.0269	47.49	-37	5	3 
0x50	 09:13:01.533	 2020-08-17 16:10:57.150	0.0254	0.1641	1.0581	-7.2632	-0.4272	0.7324	5.3394	-4.1309	-70.4388	47.47	-37	11	1 
0x50	 09:13:01.602	 2020-08-17 16:10:57.250	0.0298	0.1533	1.0625	-7.5073	0.1831	0.3052	4.8065	-3.9935	-70.6366	47.49	-38	12	1 
0x50	 09:13:02.203	 2020-08-17 16:10:57.350	0.0386	0.1387	1.0640	-7.5684	0.7935	-0.0610	4.2517	-3.8177	-70.5762	47.45	-37	13	0 
0x50	 09:13:02.204	 2020-08-17 16:10:57.450	0.0469	0.1191	1.0615	-7.2021	1.4038	-0.0610	3.6914	-3.6145	-70.4169	47.44	-37	16	3 
0x50	 09:13:02.204	 2020-08-17 16:10:57.550	0.0498	0.0986	1.0615	-6.6528	1.7090	0.1221	3.1421	-3.4003	-70.2026	47.40	-35	18	2 
0x50	 09:13:02.204	 2020-08-17 16:10:57.650	0.0483	0.0820	1.0562	-5.9204	2.0142	0.4272	2.6257	-3.1696	-69.4501	47.41	-35	24	5 
0x50	 09:13:02.204	 2020-08-17 16:10:57.750	0.0400	0.0649	1.0557	-5.0049	2.0752	0.7935	2.1698	-2.9169	-68.4723	47.42	-33	26	4 
0x50	 09:13:02.204	 2020-08-17 16:10:57.850	0.0313	0.0508	1.0493	-3.8452	2.0142	1.1597	1.7743	-2.6587	-67.3022	47.41	-28	28	7 
0x50	 09:13:02.362	 2020-08-17 16:10:57.950	0.0200	0.0405	1.0449	-2.7466	1.7090	1.4648	1.4832	-2.4005	-66.0718	47.40	-28	27	6 
0x50	 09:13:02.400	 2020-08-17 16:10:58.050	0.0112	0.0347	1.0361	-1.5259	1.4038	1.7090	1.2909	-2.1588	-64.7040	47.39	-28	31	7 
0x50	 09:13:02.520	 2020-08-17 16:10:58.150	0.0034	0.0327	1.0244	-0.1221	0.8545	1.8311	1.2250	-1.9446	-63.5120	47.35	-28	22	8 
0x50	 09:13:02.700	 2020-08-17 16:10:58.250	-0.0049	0.0337	1.0234	0.9766	0.3052	2.0142	1.2799	-1.7743	-62.3364	47.40	-27	25	10 
0x50	 09:13:02.700	 2020-08-17 16:10:58.350	-0.0059	0.0386	1.0186	2.3193	-0.4883	2.0752	1.4612	-1.6589	-61.2048	47.38	-28	24	9 
0x50	 09:13:02.865	 2020-08-17 16:10:58.450	-0.0063	0.0444	1.0112	3.2959	-1.0986	2.0752	1.7688	-1.6150	-60.3094	47.38	-27	23	9 
0x50	 09:13:02.899	 2020-08-17 16:10:58.550	-0.0049	0.0537	1.0068	4.2725	-1.7090	2.1362	2.1808	-1.6479	-59.4690	47.39	-26	25	10 
0x50	 09:13:03.016	 2020-08-17 16:10:58.650	0.0015	0.0610	1.0015	4.9438	-2.2583	2.2583	2.6752	-1.7468	-58.6835	47.43	-25	21	6 
0x50	 09:13:03.099	 2020-08-17 16:10:58.750	0.0044	0.0674	0.9966	5.3711	-2.6245	2.1973	3.2245	-1.9061	-58.1122	47.41	-26	19	10 
0x50	 09:13:03.723	 2020-08-17 16:10:58.850	0.0073	0.0752	0.9932	5.5542	-2.9907	2.3193	3.8013	-2.1039	-57.9584	47.46	-28	16	5 
0x50	 09:13:03.723	 2020-08-17 16:10:58.950	0.0098	0.0820	0.9897	5.6763	-3.2959	2.2583	4.3890	-2.3346	-58.0023	47.44	-31	16	6 
0x50	 09:13:03.723	 2020-08-17 16:10:59.050	0.0132	0.0894	0.9893	5.4932	-3.4790	2.3193	4.9603	-2.5873	-58.3813	47.40	-27	12	8 
0x50	 09:13:03.723	 2020-08-17 16:10:59.150	0.0156	0.0942	0.9907	5.0659	-3.5400	2.3193	5.4987	-2.8510	-58.8922	47.42	-26	11	5 
0x50	 09:13:03.723	 2020-08-17 16:10:59.250	0.0190	0.1006	0.9956	4.5776	-3.4790	2.3193	5.9821	-3.1091	-59.5734	47.46	-29	8	3 
0x50	 09:13:03.724	 2020-08-17 16:10:59.350	0.0215	0.1055	0.9946	4.0894	-3.5400	2.3804	6.4050	-3.3618	-60.5347	47.40	-29	4	2 
0x50	 09:13:03.886	 2020-08-17 16:10:59.450	0.0220	0.1074	0.9976	3.2959	-3.4180	2.3193	6.7566	-3.5980	-61.5839	47.46	-31	5	3 
0x50	 09:13:03.898	 2020-08-17 16:10:59.550	0.0234	0.1128	0.9990	2.4414	-3.2959	2.3193	7.0258	-3.8068	-62.5836	47.47	-30	3	4 
0x50	 09:13:04.039	 2020-08-17 16:10:59.650	0.0244	0.1143	1.0010	1.5869	-3.1738	2.3193	7.2070	-3.9935	-63.9185	47.46	-32	2	3 
0x50	 09:13:04.098	 2020-08-17 16:10:59.750	0.0239	0.1167	1.0083	0.5493	-2.8687	2.3193	7.3004	-4.1583	-65.2313	47.46	-33	1	2 
0x50	 09:13:04.745	 2020-08-17 16:10:59.850	0.0264	0.1182	1.0132	-0.3662	-2.6855	2.3193	7.2839	-4.2902	-66.2366	47.44	-35	1	5 
0x50	 09:13:04.745	 2020-08-17 16:10:59.950	0.0259	0.1191	1.0205	-1.3428	-2.4414	2.3193	7.1851	-4.4000	-67.4341	47.44	-33	-1	0 
0x50	 09:13:04.745	 2020-08-17 16:11:00.050	0.0269	0.1182	1.0269	-2.3193	-2.1973	2.3193	6.9928	-4.4769	-68.4888	47.43	-33	1	-1 
0x50	 09:13:04.745	 2020-08-17 16:11:00.150	0.0269	0.1162	1.0308	-3.1128	-1.9531	2.3193	6.7126	-4.5319	-69.4666	47.45	-34	1	0 
0x50	 09:13:04.746	 2020-08-17 16:11:00.250	0.0264	0.1128	1.0376	-3.8452	-1.6479	2.3193	6.3611	-4.5483	-70.2960	47.42	-34	5	0 
0x50	 09:13:04.746	 2020-08-17 16:11:00.350	0.0249	0.1074	1.0420	-4.4556	-1.3428	2.2583	5.9436	-4.5374	-71.0211	47.50	-30	0	0 
0x50	 09:13:04.873	 2020-08-17 16:11:00.450	0.0234	0.1045	1.0474	-4.8218	-1.0986	2.1362	5.4877	-4.4879	-71.9220	47.46	-33	0	-2 
0x50	 09:13:04.895	 2020-08-17 16:11:00.550	0.0181	0.1011	1.0503	-5.0659	-0.7324	1.9531	5.0208	-4.4000	-72.6855	47.47	-30	3	-1 
0x50	 09:13:05.001	 2020-08-17 16:11:00.650	0.0132	0.1001	1.0547	-5.1880	-0.4272	1.6479	4.5593	-4.2682	-73.4381	47.46	-31	1	0 
0x50	 09:13:05.095	 2020-08-17 16:11:00.750	0.0093	0.0957	1.0581	-5.0049	-0.2441	1.2817	4.1144	-4.0979	-73.8831	47.44	-31	5	4 
0x50	 09:13:05.227	 2020-08-17 16:11:00.850	0.0073	0.0928	1.0596	-4.7607	0.1221	0.8545	3.7024	-3.8892	-74.0973	47.43	-30	7	1 
0x50	 09:13:05.294	 2020-08-17 16:11:00.950	0.0059	0.0864	1.0610	-4.3335	0.3662	0.4272	3.3344	-3.6584	-74.1412	47.43	-32	10	2 
0x50	 09:13:05.404	 2020-08-17 16:11:01.050	0.0117	0.0786	1.0596	-3.7231	0.6104	0.0000	3.0048	-3.4277	-74.1632	47.39	-33	9	2 
0x50	 09:13:05.494	 2020-08-17 16:11:01.150	0.0176	0.0684	1.0591	-3.1738	0.7324	-0.2441	2.7191	-3.2080	-73.9764	47.40	-29	12	1 
0x50	 09:13:05.634	 2020-08-17 16:11:01.250	0.0225	0.0630	1.0596	-2.4414	0.9766	-0.3662	2.4884	-2.9938	-73.5260	47.42	-27	14	3 
0x50	 09:13:05.703	 2020-08-17 16:11:01.350	0.0269	0.0586	1.0576	-1.8311	1.1597	-0.4272	2.3181	-2.7905	-72.9657	47.42	-29	13	3 
0x50	 09:13:05.809	 2020-08-17 16:11:01.450	0.0273	0.0576	1.0557	-1.1597	1.2207	-0.4883	2.2247	-2.5928	-72.4219	47.37	-27	16	7 
0x50	 09:13:05.893	 2020-08-17 16:11:01.550	0.0259	0.0581	1.0513	-0.4883	1.3428	-0.5493	2.1973	-2.3950	-71.7407	47.40	-27	16	6 
0x50	 09:13:06.073	 2020-08-17 16:11:01.650	0.0249	0.0576	1.0479	0.3052	1.3428	-0.5493	2.2412	-2.1973	-71.3232	47.43	-28	16	6 
0x50	 09:13:06.093	 2020-08-17 16:11:01.750	0.0220	0.0576	1.0435	0.8545	1.3428	-0.4883	2.3511	-2.0050	-70.6860	47.38	-28	16	6 
0x50	 09:13:06.234	 2020-08-17 16:11:01.850	0.0195	0.0591	1.0386	1.6479	1.3428	-0.4883	2.5269	-1.8127	-70.2246	47.38	-32	15	6 
0x50	 09:13:06.293	 2020-08-17 16:11:01.950	0.0161	0.0610	1.0327	2.2583	1.1597	-0.4883	2.7686	-1.6425	-69.7467	47.40	-24	17	9 
0x50	 09:13:06.864	 2020-08-17 16:11:02.050	0.0132	0.0630	1.0288	2.8076	0.9155	-0.4883	3.0487	-1.4886	-68.8843	47.43	-26	16	8 
0x50	 09:13:06.864	 2020-08-17 16:11:02.150	0.0093	0.0654	1.0225	3.2959	0.6714	-0.4272	3.3783	-1.3623	-68.3459	47.43	-24	13	7 
0x50	 09:13:06.866	 2020-08-17 16:11:02.250	0.0049	0.0693	1.0166	3.7231	0.2441	-0.3662	3.7408	-1.2579	-68.1152	47.45	-26	14	10 
0x50	 09:13:06.866	 2020-08-17 16:11:02.350	0.0024	0.0762	1.0112	3.8452	-0.2441	-0.3052	4.1254	-1.1975	-67.8516	47.42	-23	13	8 
0x50	 09:13:06.866	 2020-08-17 16:11:02.450	-0.0010	0.0815	1.0083	3.8452	-0.7935	-0.2441	4.5209	-1.1755	-67.5110	47.44	-25	13	9 
0x50	 09:13:06.891	 2020-08-17 16:11:02.550	-0.0015	0.0879	1.0054	3.6621	-1.2817	-0.1831	4.9054	-1.2085	-67.2583	47.43	-24	13	7 
0x50	 09:13:07.002	 2020-08-17 16:11:02.650	-0.0020	0.0942	1.0039	3.4790	-1.9531	-0.0610	5.2679	-1.2909	-67.0496	47.42	-24	14	11 
0x50	 09:13:07.179	 2020-08-17 16:11:02.750	-0.0015	0.1011	1.0024	2.9907	-2.5024	0.0000	5.5920	-1.4282	-66.7694	47.43	-22	11	10 
0x50	 09:13:07.194	 2020-08-17 16:11:02.850	-0.0005	0.1050	1.0029	2.3804	-3.1128	0.0610	5.8667	-1.6150	-67.0496	47.42	-24	10	8 
0x50	 09:13:07.310	 2020-08-17 16:11:02.950	0.0000	0.1089	1.0034	1.5869	-3.6011	0.1221	6.0754	-1.8457	-67.3956	47.37	-26	8	5 
0x50	 09:13:07.481	 2020-08-17 16:11:03.050	-0.0005	0.1147	1.0024	0.6714	-4.0894	0.2441	6.2128	-2.1204	-67.7747	47.40	-28	7	8 
0x50	 09:13:07.490	 2020-08-17 16:11:03.150	0.0029	0.1162	1.0010	-0.1221	-4.4556	0.3662	6.2677	-2.4225	-68.3185	47.40	-30	5	6 
0x50	 09:13:07.704	 2020-08-17 16:11:03.250	0.0063	0.1162	1.0039	-1.0376	-4.9438	0.4272	6.2347	-2.7521	-68.9886	47.40	-30	10	7 
0x50	 09:13:07.704	 2020-08-17 16:11:03.350	0.0083	0.1152	1.0054	-1.9531	-5.1880	0.4272	6.1084	-3.1036	-69.2853	47.40	-32	8	3 
0x50	 09:13:07.852	 2020-08-17 16:11:03.450	0.0122	0.1123	1.0078	-2.8076	-5.3101	0.4883	5.8997	-3.4662	-69.6533	47.41	-34	9	1 
0x50	 09:13:07.890	 2020-08-17 16:11:03.550	0.0171	0.1069	1.0093	-3.5400	-5.3711	0.5493	5.6085	-3.8342	-69.7742	47.40	-36	12	0 
0x50	 09:13:08.056	 2020-08-17 16:11:03.650	0.0215	0.1011	1.0103	-4.0894	-5.2490	0.6104	5.2515	-4.1968	-69.9280	47.38	-36	11	4 
0x50	 09:13:08.089	 2020-08-17 16:11:03.750	0.0254	0.0957	1.0146	-4.5776	-5.0049	0.5493	4.8560	-4.5319	-70.1312	47.37	-39	12	2 
0x50	 09:13:08.271	 2020-08-17 16:11:03.850	0.0303	0.0908	1.0171	-4.6997	-4.7607	0.4883	4.4385	-4.8395	-70.2521	47.38	-41	13	1 
